title,price,reference,image_url
pc portable msi cyborg 15 a13ve / i5-13420h / rtx 4050 6g / 16 go / 512 go ssd / windows 11,3019000.0,[A13VE-681FR],
pc portable lenovo thinkpad e14 gen 4 / i7-1255u / 8 go + sacoche lenovo t210 + souris lenovo m120 offerts,3019000.0,[BU-21E300AWFE-2Y],
pc portable gamer msi katana 15 b13vek / i5-13420h / rtx 4050 6g / 16 go ddr5 / 512 go ssd / noir,3029000.0,[B13VEK-1698XFR],
pc portable gaming lenovo loq 15irx9 / i5-13450hx / rtx 3050 6g / 24 go ddr5 / 512 go ssd / windows 11 / gris + souris rgb lenovo loq m100,3039000.0,[83DV00GGFE-2Y-24],
"pc portable apple macbook air m1 13.3"" / 8 go / 256 go ssd / gris sidéral",3049000.0,[MGN63FN/A],
pc portable lenovo thinkpad e14 gen 4 / i7-1255u / 16 go + sacoche lenovo t210 offerte,3059000.0,[21E300AWFE-16],
pc portable asus vivobook s 14 flip tp3402va / i7-13700h / 8 go / windows 11 / silver,3059000.0,[TP3402VA-LZ264W-2Y],
pc portable gaming lenovo loq 15irx9 / i5-13450hx / rtx 3050 6g / 32 go ddr5 / 512 go ssd / windows 11 / gris + souris rgb lenovo loq m100,3079000.0,[83DV00GGFE-2Y-32],
pc portable asus tuf707zc / intel core i5-12500h / rtx 3050 4g / 8 go /  512ssd / windows 11,3079000.0,[TUF707ZC4-HX112W],
pc portable msi cyborg 15 a13ve / i5-13420h / rtx 4050 6g / 24 go / 512 go ssd / windows 11,3089000.0,[A13VE-681FR-24],
pc portable asus vivobook s 14 flip tp3402va / i7-13700h / 12 go / windows 11 / silver,3095000.0,[TP3402VA-LZ264W-12],
pc portable dell latitude 7420 / i5 11è gén / 16 go / 512 go ssd,3099000.0,[7420I5SSD-3Y],
pc portable msi gaming katana 15 b12vek-641xfr / i5-12450h / rtx 4050 6g / 8 go,3099000.0,[B12VEK-641XFR],
pc portable dell latitude 7320 / i5-1145g7 / 16 go,3099000.0,[7320I5-3Y],
pc portable lenovo thinkpad e14 gen 4 / i7-1255u / 24 go + sacoche lenovo t210 offerte,3099000.0,[21E300AWFE-24],
pc portable dell latitude 3520 / i7 11è gén / 8 go,3119000.0,[3520I7-512SSD],
pc portable dell latitude 5520 tactile / i5 11è gén / 16 go / 512 go ssd,3125000.0,[743347-5520],
pc portable asus vivobook s 14 flip tp3402va / i7-13700h / 16 go / windows 11 / silver,3129000.0,[TP3402VA-LZ264W-16],
pc portable asus tuf707zc / intel core i5-12500h / rtx 3050 4g / 16 go /  512ssd / windows 11,3139000.0,[TUF707ZC4-HX112W-16],
pc portable lenovo thinkpad e14 gen 5 / i7-1355u / 8 go + sacoche lenovo t210 offerte,3139000.0,[21JK001PFE-2Y],
pc portable gamer msi cyborg 15 a13v / i5-13420h / rtx 4060 8g / 8 go ddr5 / 512 go ssd / noir,3149000.0,[A13VF-1492XFR],
pc portable dell latitude 5430 / i5 12è gén / 8 go / 512 go ssd,3154000.0,[5430I5-8G-3Y],
pc portable gigabyte g5 kf5 / i5 13ème gén / 16 go / rtx 4060 8g,3159000.0,[GB-G5KF5-I5-2Y],
pc portable gamer msi cyborg 15 a13v / i5-13420h / rtx 4050 6g / 16 go ddr5 / 512 go ssd / noir,3159000.0,[A13VE-1494XFR-16],
pc portable msi cyborg 15 a13ve / i5-13420h / rtx 4050 6g / 32 go / 512 go ssd / windows 11,3169000.0,[A13VE-681FR-32],
pc portable asus vivobook s 14 flip tp3402va / i7-13700h / 24 go / windows 11 / silver,3175000.0,[TP3402VA-LZ264W-24],
pc portable asus tuf707zc / intel core i5-12500h / rtx 3050 4g / 24 go /  512ssd / windows 11,3179000.0,[TUF707ZC4-HX112W-24],
pc portable lenovo thinkpad e16 gen 1 / i7-1355u / mx550 2g / 16 go / 512 go ssd / noir + sacoche t210 offerte,3199000.0,[21JN007VFE-2Y],
pc portable gigabyte g5mf5 / i7 13ème gén / 16 go / rtx 4050 6g,3199000.0,[GB-G5MF5-I7-2Y],
pc portable gamer msi cyborg 15 a13v / i5-13420h / rtx 4050 6g / 24 go ddr5 / 512 go ssd / noir,3199000.0,[A13VE-1494XFR-24],
pc portable dell latitude 3540 / i7-1355u de 13e gén / mx550 2g / 8 go / 512 go ssd,3229000.0,[3540I7-MX550],
pc portable asus vivobook s 14 flip tp3402va / i9-13900h / 8 go / windows 11 / silver,3239000.0,[TP3402VA-LZ263W-2Y],
pc portable gigabyte g5 kf5 / i5 13ème gén / 24 go / rtx 4060 8g,3239000.0,[GB-G5KF5-I5-2Y-24],
pc portable asus tuf707zc / intel core i5-12500h / rtx 3050 4g / 32 go /  512ssd / windows 11,3239000.0,[TUF707ZC4-HX112W-32],
pc portable lenovo thinkpad e16 gen 1 / i7-1355u / mx550 2g / 24 go / 512 go ssd / noir + sacoche t210 offerte,3255000.0,[21JN007VFE-24-2Y],
pc portable lenovo thinkpad e16 gen 1 / i7-1355u / mx550 2g / 16 go / 512 go ssd / windows 11 pro / noir + sacoche t210 offerte,3259000.0,[21JN007VFE-2Y-W11P],
pc portable gigabyte g5mf5 / i7 13ème gén / 24 go / rtx 4050 6g,3269000.0,[GB-G5MF5-I7-24],
pc portable gamer msi cyborg 15 a13v / i5-13420h / rtx 4050 6g / 32 go ddr5 / 512 go ssd / noir,3279000.0,[A13VE-1494XFR-32],
pc portable gamer msi cyborg 15 a13v / i7-13620h / rtx 4050 6g / 8 go ddr5 / 512 go ssd / noir,3289000.0,[A13VE-1493XFR],
pc portable asus vivobook s 14 flip tp3402va / i9-13900h / 16 go / windows 11 / silver,3289000.0,[TP3402VA-LZ263W-16],
pc portable gamer msi cyborg 15 a13v / i5-13420h / rtx 4060 8g / 16 go ddr5 / 512 go ssd / noir,3289000.0,[A13VF-1492XFR-16],
pc portable lenovo thinkpad e14 gen 4 / i7-1255u / 40 go + sacoche lenovo t210 offerte,3299000.0,[21E300AWFE-40],
pc portable gigabyte g6kf / i7-13620h / rtx 4050 6g / 16 go ddr5 / 1 to ssd / noir,3299000.0,[GB-G6MF-I7-2Y],
pc portable asus zenbook 14x oled / i5 12è gén / 8 go / 512 go ssd / gris,3299000.0,[UX5401ZA-KN100W-2Y],
pc portable msi gaming katana 15 b12vfk-639xfr / i5-12450h / rtx 4060 / 8 go,3299000.0,[B12VFK-639XFR],
pc portable msi gaming katana 17 b12vek-419xfr / i5-12450h / rtx 4050 6g / 8 go,3299000.0,[B12VEK-419XFR],
pc portable dell latitude 7420 / i5 11è gén / 8 go,3299000.0,[7420I5],
pc portable gigabyte g5 kf5 / i5 13ème gén / 32 go / rtx 4060 8g,3319000.0,[GB-G5KF5-I5-2Y-32],
pc portable lenovo yoga 7 14irl8 / i5-1340p / 8g / windows 11 / gris,3319000.0,[82YL0057FG-2Y],
pc portable gamer msi cyborg 15 a13v / i5-13420h / rtx 4060 8g / 24 go ddr5 / 512 go ssd / noir,3329000.0,[A13VF-1492XFR-24],
pc portable gamer msi katana 15 b13vfk / i5-13420h / rtx 4060 8g / 16 go ddr5 / 512 go ssd / windows 11 / noir,3339000.0,[B13VFK-1692FR],
pc portable gigabyte g5mf5 / i7 13ème gén / 32 go / rtx 4050 6g,3349000.0,[GB-G5MF5-I7-32],
pc portable gigabyte g5mf5 / i7 13ème gén / 32 go / rtx 4050 6g,3349000.0,[GB-G5MF5-I7-2Y-32],
pc portable gamer msi cyborg 15 a13v / i7-13620h / rtx 4060 8g / 8 go ddr5 / 512 go ssd / noir,3349000.0,[A13VF-1491XFR],
pc portable gamer asus tuf gaming a15 tuf507nv / ryzen 7 7735hs / rtx 4060 8g / 8 go ddr5 / 512 go ssd / windows 11,3349000.0,[TUF507NV-LP100W],
pc portable lenovo thinkpad l15 gen 3 / i5-1235u / 8 go / 256 go ssd / windows 11 pro / noir,3359000.0,[21C3002RFE-3Y],
pc portable gamer msi cyborg 15 a13v / i5-13420h / rtx 4060 8g / 32 go ddr5 / 512 go ssd / noir,3375000.0,[A13VF-1492XFR-32],
pc portable dell latitude 7420 / i5 11è gén / 8 go / windows 11 pro,3379000.0,[7420I5-W11P],
pc portable gigabyte g6kf / i7-13620h / rtx 4050 6g / 24 go ddr5 / 1 to ssd / noir,3379000.0,[GB-G6MF-I7-2Y-24],
pc portable gamer msi cyborg 15 a13v / i7-13620h / rtx 4050 6g / 16 go ddr5 / 512 go ssd / noir,3379000.0,[A13VE-1493XFR-16],
pc portable lenovo thinkpad e16 gen 1 / i7-1355u / mx550 2g / 40 go / 512 go ssd / noir + sacoche t210 offerte,3399000.0,[21JN007VFE-40-2Y],
pc portable gamer msi cyborg 15 a13v / i7-13620h / rtx 4060 8g / 16 go ddr5 / 512 go ssd / noir,3429000.0,[A13VF-1491XFR-16],
pc portable lenovo thinkpad l14 gen 5 / ryzen 5 pro 7535u / 8 go ddr5 / 512 go ssd / windows 11 pro / noir,3439000.0,[21L50005FE],
pc portable gamer msi cyborg 15 a13v / i7-13620h / rtx 4050 6g / 24 go ddr5 / 512 go ssd / noir,3449000.0,[A13VE-1493XFR-24],
pc portable gigabyte g6kf / i7-13620h / rtx 4050 6g / 32 go ddr5 / 1 to ssd / noir,3459000.0,[GB-G6MF-I7-2Y-32],
pc portable gaming lenovo loq 15irx9 / i7-13650hx / rtx 4050 6g / 16 go ddr5 / 512 go ssd / gris + souris rgb lenovo loq m100,3469000.0,[83DV00JUFG-2Y],
pc portable dell latitude 5420 tactile / i7 11è gén / 16 go / 512 go ssd,3499000.0,[799717-5420],
pc portable gamer msi cyborg 15 a13v / i7-13620h / rtx 4060 8g / 24 go ddr5 / 512 go ssd / noir,3499000.0,[A13VF-1491XFR-24],
pc portable gamer msi cyborg 15 a13v / i7-13620h / rtx 4050 6g / 32 go ddr5 / 512 go ssd / noir,3519000.0,[A13VE-1493XFR-32],
pc portable gaming lenovo loq 15irx9 / i7-13650hx / rtx 4050 6g / 24 go ddr5 / 512 go ssd / gris + souris rgb lenovo loq m100,3539000.0,[83DV00JUFG-2Y-24],
pc portable gigabyte g5 kf5 / i7 13ème gén / 16 go / rtx 4060 8g,3545000.0,[GB-G5KF5-I7-2Y],
pc portable gaming lenovo loq 15irx9 / i7-13650hx / rtx 4050 6g / 32 go ddr5 / 512 go ssd / gris + souris rgb lenovo loq m100,3579000.0,[83DV00JUFG-2Y-32],
pc portable gamer msi cyborg 15 a13v / i7-13620h / rtx 4060 8g / 32 go ddr5 / 512 go ssd / noir,3579000.0,[A13VF-1491XFR-32],
pc portable dell latitude 5540 / i7 13è gén / 24 go / windows 11,3579000.0,[5540-I7-512-24-W11],
pc portable gigabyte g5 kf5 / i7 13ème gén / 32 go / rtx 4060 8g,3589000.0,[G5KF5-I7512-2Y-32],
pc portable gamer msi katana 15 b13vek / i7-13620h / rtx 4050 6g / 16 go ddr5 / 512 go ssd / noir,3599000.0,[B13VEK-1696XFR],
pc portable gigabyte g5 kf5 / i7 13ème gén / 24 go / rtx 4060 8g,3635000.0,[GB-G5KF5-I7-24],
pc portable dell latitude 5540 / i7 13è gén / 16 go,3679000.0,[5540-I7-512],
pc portable hp envy x360 15-fe0001nk / i7-1355u / 16 go / windows 11 / silver,3689000.0,[845J9EA],
pc portable gigabyte g6kf / i7-13620h / rtx 4060 8g / 16 go ddr5 / 1 to ssd / noir,3699000.0,[GB-G6KF-I7],
pc portable dell latitude 5530 / i7 12è gén / 16 go / 512 go ssd,3699000.0,[5530I7-3Y],
pc portable elitebook 840 g10 / i7-1355u / 16 go / 512 go ssd,3719000.0,[8A414EA],
pc portable gigabyte g5 kf5 / i7 13ème gén / 32 go / rtx 4060 8g,3735000.0,[GB-G5KF5-I7-32],
pc portable gigabyte g6kf / i7-13620h / rtx 4060 8g / 24 go ddr5 / 1 to ssd / noir,3739000.0,[GB-G6KF-I7-24],
pc portable msi cyborg 15 a13ve / i5-13420h / rtx 4060 8g / 16 go / 512 go ssd /  windows 11,3739000.0,[A13VF-680FR],
pc portable dell latitude 7320 / i7 11è gén / 16 go,3759000.0,[7320I7-3Y],
pc portable elitebook 650 g10 / i5-1355u / 16 go / 512 go ssd / windows 11 pro,3769000.0,[9G2P8ET-3Y],
pc portable dell latitude 5440 / i7 13è gén / 16 go,3779000.0,[5440-I7512],
pc portable dell latitude 5440 / i7 13è gén / 24 go,3794000.0,[5440-I7512-24],
pc portable msi cyborg 15 a13ve / i5-13420h / rtx 4060 8g / 24 go / 512 go ssd /  windows 11,3819000.0,[A13VF-680FR-24],
pc portable gigabyte g6kf / i7-13620h / rtx 4060 8g / 32 go ddr5 / 1 to ssd / noir,3819000.0,[GB-G6KF-I7-32],
pc portable lenovo thinkpad l16 gen 1 / ultra 5 125u / 8 go ddr5 / 512 go ssd / windows 11 pro / noir,3829000.0,[21L3000YFE-3Y],
pc portable dell latitude 5440 / i7 13è gén / 32 go,3849000.0,[5440-I7512-32],
pc portable dell latitude 5550 / ultra 7 155u / 16 go ddr5 / 512 go ssd / silver,3889000.0,[N065L555015EMEA],
pc portable dell latitude 5440 / i7-1355u 13e gén / 16 go,3899000.0,[5440-I7512-3Y],
pc portable dell gaming g15 5530 / i7-13650hx / rtx 4050 6g / 16 go / 512 go ssd,3959000.0,[G15-5530-I74050-3Y],
pc portable lenovo thinkpad l16 gen 1 / ultra 5 125u / 16 go ddr5 / 512 go ssd / windows 11 pro / noir,3969000.0,[21L3000YFE-3Y-16],
pc portable msi cyborg 15 a13ve / i5-13420h / rtx 4060 8g / 32 go / 512 go ssd /  windows 11,3979000.0,[A13VF-680FR-32],
pc portable gamer gigabyte aero 14 bmf / i7-13620h / rtx 4050 6g / 16 go ddr5 / 512 go ssd / argent,3999000.0,[GB-AERO14-BMF],
pc portable asus expertbook b9 oled b9403 / ultra 7 150u / 16 go / 1 to ssd / noir,3999000.0,[B9403CVAR-KM1095],
pc portable gaming lenovo loq 15irx9 / i7-13650hx / rtx 4060 8g / 16 go ddr5 / 512 go ssd / gris + souris rgb lenovo loq m100,3999000.0,[83DV00UHFG],
pc portable dell latitude 5550 / ultra 7 155u / 16 go ddr5 / 512 go ssd / silver,3999000.0,[LAT-5550-U7-3Y],
pc portable gamer asus tuf gaming f15 tuf507vv / i7-13620h / rtx 4060 8g / 8 go ddr5 / 512 go ssd / windows 11,3999000.0,[TUF507VV-LP197W],
pc portable lenovo thinkpad l16 gen 1 / ultra 5 125u / 24 go ddr5 / 512 go ssd / windows 11 pro / noir,4009000.0,[21L3000YFE-3Y-24],
pc portable gamer msi cyborg 15 ai a1vfk / ultra 7 155h / rtx 4060 8g / 16 go ddr5 / 512 go ssd / windows 11 / noir,4049000.0,[A1VFK-003FR],
pc portable lenovo thinkpad l16 gen 1 / ultra 5 125u / 32 go ddr5 / 512 go ssd / windows 11 pro / noir,4089000.0,[21L3000YFE-3Y-32],
pc portable lenovo yoga 7 2in1 ultra 7 155h / 16g / windows 11 / gris,4159000.0,[83DJ007AFG-2Y],
pc portable gamer dell g15 5530 / i7-13650hx / rtx 4060 8g / 16 go / 1 to ssd / noir,4159000.0,[G15-5530I7-4060-3Y],
pc portable gamer asus tuf gaming f15 tuf507vv / i7-13620h / rtx 4060 8g / 32 go ddr5 / 512 go ssd / windows 11,4169000.0,[TUF507VV-LP197W-32],
pc portable lenovo thinkpad l16 gen 1 / ultra 7 155u / 8 go ddr5 / 512 go ssd / windows 11 pro / noir,4219000.0,[21L3001LFE-3Y],
apple macbook air retina m2 / 8go / 256 go / noir,4229000.0,[MLY33FN/A],
apple macbook air retina m2 / 8go / 256 go / silver,4229000.0,[MLXY3FN/A],
apple macbook air retina m2 / 8go / 256 go / gris,4229000.0,[MLXW3FN/A],
pc portable lenovo thinkbook 14s yoga / i7-1355u 13e gén / 16go / windows 11 pro,4289000.0,[21JG000BFE],
pc portable dell latitude 7430 / i7 12è gén / 16 go,4289000.0,[7430-I7512-3Y],
pc portable gamer dell g15 5530 / i7-13650hx / rtx 4060 8g / 24 go / 1 to ssd / noir,4299000.0,[G15-5530I7-4060-3Y-24],
pc portable gamer dell g15 5530 / i7-13650hx / rtx 4060 8g / 32 go / 1 to ssd / noir,4339000.0,[G15-5530I7-4060-3Y-32],
pc portable lenovo thinkpad t14 gen 4 / i5-1335u / 16 go / 1 to ssd / windows 11 pro / noir,4349000.0,[21HESCDE00],
pc portable lenovo thinkbook 14s yoga iap tactile / i7-1255u / 16 go,4399000.0,[21DM000GFE],
pc portable asus expertbook  b9403cv / i7-1355u / 16g / 1to ssd,4449000.0,[B9403CVA-KM0274-2Y],
"apple macbook air m3 13"" (2024) / 8 go / 256 go / silver",4469000.0,[MRXQ3FN/A],
pc portable hp envy x360 convertible 15-fe0000nk / i7-1355u / 16 go / rtx 3050 4g / windows 11 / silver,4469000.0,[845N4EA],
"apple macbook air m3 13"" (2024) / 8 go / 256 go / gris sidéral",4469000.0,[MRXN3FN/A],
pc portable elitebook 650 g10 / i7-1355u / 16 go / 512 go ssd / windows 11 pro,4489000.0,[859N5EA],
pc portable gamer msi katana 17 b13vfk / i7-13620h / rtx 4060 8g / 16 go ddr5 / 1 to ssd / windows 11 / noir,4499000.0,[B13VFK-1043FR-2Y],
pc portable lenovo thinkbook 15p g2 ith / i7 11è gén / 16 go,4499000.0,[21B1000PFE],
pc portable lenovo legion pro 5 16arx8 / ryzen 7 7745hx / rtx 4050 6g / 16 go / 1 to ssd / gris onyx / windows 11,4499000.0,[82WM00CCFG-2Y],
pc portable dell latitude 7420 / i7 11è gén / 16 go / 512 go ssd / 3 ans garantie,4532000.0,[7420I7-3Y],
pc portable asus tuf gaming a16 fa617xs / ryzen 9 7940hs / rx 7600s 8g / 16 go / 512 go ssd / windows 11,4539000.0,[FA617XS-N4085W-2Y],
pc portable hp elitebook 840 g10 / i5-1335u / 8 go / 512 go ssd / windows 11 pro,4589000.0,[81A48EA],
pc portable asus tuf gaming a16 fa617xs / ryzen 9 7940hs / rx 7600s 8g / 32 go / 512 go ssd / windows 11,4639000.0,[FA617XS-N4085W-32],
pc portable hp elitebook 830 g10 / i5-1335u / 8 go / 512 go ssd / windows 11 pro,4645000.0,[81A41EA],
pc portable lenovo thinkbook 14 2-en-1 g4 iml / ultra 7 155u / 16 go ddr5 / 512 go ssd / windows 11 pro / gris,4699000.0,[21MX0011FE],
pc portable hp elitebook 860 g10 / i7-1355u / 8 go / 256 go ssd / windows 11 pro,4709000.0,[8A3L2EA],
pc portable lenovo legion pro 5 16arx8 / ryzen 7 7745hx / rtx 4050 6g / 24 go / 1 to ssd / gris onyx / windows 11,4775000.0,[82WM00CCFG-2Y-24],
pc portable gamer asus tuf gaming a15 tuf507ui / ryzen 9 8940hs / rtx 4070 8g / 8 go ddr5 / 512 go ssd / windows 11,4789000.0,[TUF507UI-LP063W],
pc portable gamer msi katana 17 b13vgk / i7-13620h / rtx 4070 8g / 16 go ddr5 / 1 to ssd / noir,4799000.0,[B13VGK-1226XFR],
pc portable lenovo thinkbook 14 2-en-1 g4 iml / ultra 7 155u / 24 go ddr5 / 512 go ssd / windows 11 pro / gris,4839000.0,[21MX0011FE-24],
pc portable lenovo legion pro 5 16arx8 / ryzen 7 7745hx / rtx 4050 6g / 32 go / 1 to ssd / gris onyx / windows 11,4849000.0,[82WM00CCFG-2Y-32],
pc portable gamer asus tuf gaming a15 tuf507ui / ryzen 9 8940hs / rtx 4070 8g / 16 go ddr5 / 512 go ssd / windows 11,4859000.0,[TUF507UI-LP063W-16],
pc portable gamer msi katana 17 b13vgk / i7-13620h / rtx 4070 8g / 24 go ddr5 / 1 to ssd / noir,4879000.0,[B13VGK-1226XFR-24],
pc portable lenovo thinkbook 14 2-en-1 g4 iml / ultra 7 155u / 32 go ddr5 / 512 go ssd / windows 11 pro / gris,4879000.0,[21MX0011FE-32],
pc portable lenovo thinkpad t14 gen 5 / ultra 5 135u / 16 go ddr5 / 1 to ssd / windows 11 / noir,4899000.0,[21MMS7TX00-3Y],
pc portable gamer asus tuf gaming a15 tuf507ui / ryzen 9 8940hs / rtx 4070 8g / 24 go ddr5 / 512 go ssd / windows 11,4909000.0,[TUF507UI-LP063W-24],
pc portable lenovo thinkpad t14 gen 4 / i7-1355u  / 16gb 512ssd / windows 11,4939000.0,[21HD008DFE-3Y],
pc portable gamer msi katana 17 b13vgk / i7-13620h / rtx 4070 8g / 32 go ddr5 / 1 to ssd / noir,4949000.0,[B13VGK-1226XFR-32],
pc portable gamer asus tuf gaming a15 tuf507ui / ryzen 9 8940hs / rtx 4070 8g / 32 go ddr5 / 512 go ssd / windows 11,4959000.0,[TUF507UI-LP063W-32],
pc portable asus tuf507vi / i7-13620h / rtx 4070 8g / 8 go / 512 go ssd / windows 11,4989000.0,[TUF507VI-LP089W],
apple macbook air m2 / 8go / 256 go / silver,4999000.0,[MQKR3FN/A],
apple macebook air m2 8go / 256 go ssd / bleu midnight,4999000.0,[MQKW3FN/A],
apple macbook pro m2 / 8go / 256 go / starlight,4999000.0,[MQKU3FN/A],
pc portable dell latitude 7430 2 en 1 / i7 12è gén / 16 go / 512 go ssd,4999000.0,[7430I7-3Y],
pc portable lenovo thinkpad l13 yoga gen 4 / i7-1355u / 16 go,5019000.0,[21FJ0028FE],
pc portable asus tuf507vi / i7-13620h / rtx 4070 8g / 16 go / 512 go ssd / windows 11,5059000.0,[TUF507VI-LP089W-16],
pc portable lenovo thinkpad t16 gen 1 / i7-1270p / 32 go / 512 go ssd / windows 11 pro,5089000.0,[21BWS1H60Y-4Y],
pc portable asus tuf507vi / i7-13620h / rtx 4070 8g / 24 go / 512 go ssd / windows 11,5109000.0,[TUF507VI-LP089W-24],
pc portable asus zenbook s 13 oled / ultra 7 155u / 32 go / 1 to ssd / windows 11 / gris,5119000.0,[UX5304MA-NQ039W],
pc portable asus zenbook s 14 ux5406sa / ultra 7 258v / 16 go / 1 to ssd / windows 11 / blanc,5169000.0,[UX5406SA-PV044W-2Y],
pc portable dell latitude 7440 / i7-1355u / 16 go ddr5 / 512 go ssd / windows 11 pro,5199000.0,[7440I7-W11P-3Y],
"apple macbook air m3 13"" (2024) / 8 go / 512 go / gris sidéral",5359000.0,[MRXP3FN/A],
pc portable hp elitebook 830 g10 / i7-1355u / 8 go / 512 go ssd / windows 11 pro,5439000.0,[8A3M1EA],
pc portable gamer hp omen gaming 16-wf1005nk / i9-14900hx / rtx 4070 8g / 16 go ddr5 / 1 to ssd / windows 11 / noir,5489000.0,[AB1S3EA],
pc portable lenovo thinkpad l13 gen 5 2-en-1 / ultra 7 165u / 32 go ddr5 / 1 to ssd / windows 11 pro / noir,5549000.0,[21LNS0DK00-3Y],
pc portable gamer hp omen gaming 16-wf1005nk / i9-14900hx / rtx 4070 8g / 24 go ddr5 / 1 to ssd / windows 11 / noir,5569000.0,[AB1S3EA-24],
pc portable lenovo thinkpad t14s gen 5 / ultra 7 155u / 32 go / 1 to ssd / windows 11 / noir,5599000.0,[21LTS41W00-3Y],
pc portable dell latitude 7450 / ultra 7 165u / 16go 512go ssd / gris,5599000.0,[LAT-7450-512-3Y],
pc portable gamer hp omen gaming 16-wf1005nk / i9-14900hx / rtx 4070 8g / 32 go ddr5 / 1 to ssd / windows 11 / noir,5639000.0,[AB1S3EA-32],
pc portable gigabyte aorus 16x asg / i7-14650hx / rtx 4070 8g / 16 go / 1to ssd / windows 11 / noir,5789000.0,[GB-16X-ASGI7-2Y],
pc portable gigabyte aorus 16x asg / i7-14650hx / rtx 4070 8g / 24 go / 1to ssd / windows 11 / noir,5873000.0,[GB-16X-ASGI7-2Y-24],
pc portable gigabyte aorus 16x asg / i7-14650hx / rtx 4070 8g / 32 go / 1to ssd / windows 11 / noir,5949000.0,[GB-16X-ASGI7-2Y-32],
pc portable gamer lenovo légion pro 5 16irx9 / i9-14900hx / rtx 4060 8g / 32 go ddr5 / 1 to ssd / noir,5999000.0,[83DF00D6FG-2Y],
"pc portable apple macbook air m2 (2023) 15"" / 8 go / 512 go ssd / midnight",5999000.0,[MQKX3FN/A],
pc portable dell latitude 7340 / i7-1365u de 13e gén / 16 go ddr5 / 512 go ssd / windows 11 pro,6099000.0,[7340-I7512-3Y],
pc portable gamer hp omen gaming 16-wf1007nk / i9-14900hx / rtx 4070 8g / 32 go ddr5 / 1 to ssd / windows 11 / noir,6299000.0,[AB1S4EA],
pc portable dell latitude 7330 2 en 1 / i7 12è gén / 16 go / 512 go ssd,6359000.0,[7330-I7-3Y],
pc portable asus zenbook s 14 ux5406sa / ultra 9 288v / 32 go / 1 to ssd / windows 11 / blanc,6359000.0,[UX5406SA-PZ260W-2Y],
pc portable gamer asus rog strix g16 / i9-14900hx / rtx 4060 8g / 16 go ddr5 / 1 to ssd / windows 11 / noir,6399000.0,[G614JVR-N4084W-2Y],
pc portable lenovo légion pro 5 16irx8 / i7-13700hx / rtx 4070 8g / 16 go / 1 to ssd / windows 11 + souris gaming rgb lenovo légion m300,6439000.0,[82WK00JYFG-2Y],
pc portable asus zenbook duo ux8406ma / ultra 7 155h / 32 go / 1 to ssd / windows 11 pro / noir,6499000.0,[UX8406MA-QL357X-2Y],
pc portable lenovo légion pro 5 16irx8 / i7-13700hx / rtx 4070 8g / 24 go / 1 to ssd / windows 11 + souris gaming rgb lenovo légion m300,6509000.0,[82WK00JYFG-2Y-24],
pc portable lenovo légion pro 5 16irx8 / i7-13700hx / rtx 4070 8g / 32 go / 1 to ssd / windows 11,6559000.0,[82WK00JYFG-2Y-32],
pc portable lenovo légion pro 5 16arx8 / ryzen 9 7945hx / rtx 4070 8g / 16 go / 1 to ssd / noir / windows 11 + casque gaming gratuit,6599000.0,[BU-82WM00CDFG-2Y],
"pc portable lenovo thinkpad x12 amovible gén 1 / 12.3"" / i7 11è gén / noir",6599000.0,[20UVS2LS00],
pc portable gigabyte aorus 16x asg / i9-14900hx / rtx 4070 8g / 32 go / 2 to ssd / windows 11 / noir,6999000.0,[GB-16X-ASGI9-2Y],
pc portable gamer asus rog strix g16 g614 / i9-14900hx / rtx 4060 8g / 32 go ddr5 / 2 to ssd / windows 11 / noir,7199000.0,[G614JVR-N4165W-2Y],
pc portable dell latitude 7350 2-en-1 / ultra 7 165u / 16 go / 512 go ssd / windows 11 pro / gris,7299000.0,[LAT-7350-3Y],
pc portable lenovo thinkpad x1 carbon gen 11 / i7-1355u 13è gén / 32 go / noir / windows 11 pro,7299000.0,[21HNSH3Y00-3Y],
pc portable gigabyte aorus 16x asg / i9-14900hx / rtx 4070 8g / 64 go / 2 to ssd / windows 11 / noir,7389000.0,[GB-16X-ASGI9-2Y-64],
pc portable lenovo thinkpad p15v gen 3 / i7-12800h / t600 4g / 16 go ddr5 / 512 go ssd / windows 11 pro / noir,7399000.0,[21D8001WFE-3Y],
pc portable lenovo thinkpad x1 carbon gen 12 / ultra 7 165u / 64 go ddr5 / 1 to ssd / windows 11 / noir,7459000.0,[21KDS9P400-3Y],
pc portable lenovo thinkpad p15v gen 3 / i7-12800h / t600 4g / 24 go ddr5 / 512 go ssd / windows 11 pro / noir,7519000.0,[21D8001WFE-3Y-24],
pc portable lenovo thinkpad p15v gen 3 / i7-12800h / t600 4g / 32 go ddr5 / 512 go ssd / windows 11 pro / noir,7549000.0,[21D8001WFE-3Y-32],
pc portable msi gaming vector gp68 hx  / i7-13700hx / rtx 4070 8g / 16 go,7559000.0,[GP68-HX-13VG],
pc portable lenovo thinkpad x1 carbon g12 ultra 7 / 32go 1to ssd / /noir / windows 11 pro,7559000.0,[21KDS0K800-3Y],
pc portable gamer asus rog strix g16 g614 / i9-14900hx / rtx 4070 8g / 32 go ddr5 / 1 to ssd / windows 11 / noir,7999000.0,[G614JIR-N4063W],
pc portable lenovo thinkpad x1 yoga gen 6 / i7 11è gén / 16 go,8199000.0,[20Y0S23T00],
