title,price
PC Portable ASUS TUF Gaming A15 FA506NC / Ryzen 5 7535HS / RTX 3050 4G / 8 Go / Windows 11 / Noir,"2 399,000 DT"
Pc portable ASUS ExpertBook B1 B1502CVA / i7-1355U / 16 Go / 512 Go SSD / Noir,"2 399,000 DT"
PC PORTABLE ASUS TUF 507RF / Ryzen 7 6800H / RTX 2050 4G / 8 Go / Windows 11 / Noir,"2 409,000 DT"
PC Portable MSI Thin GF63 12UCX 681XFR / i7-12650H / RTX 2050 4G / 8 Go / Windows 11 Pro,"2 409,000 DT"
Pc Portable Lenovo ThinkBook 16 G6 IRL / i7-13700H / 32 Go DDR5 / 512 Go SSD / Gris Avec SACOCHE LENOVO Offert,"2 409,000 DT"
PC Portable MSI Thin GF63 12UCX 681XFR / i7-12650H / RTX 2050 4G / 12 Go + Sac à Dos MSI G34 Offert,"2 419,000 DT"
PC Portable HP ProBook 450 G10 / i5-1335U / 8 Go / 512 Go SSD,"2 419,000 DT"
"Pc Portable HP ProBook 450 / i5-1335U / 16 Go / 256 Go SSD / Argent Avec Sacoche HP 15.6"" Offerte","2 419,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fb0027nk / Ryzen 7 5800H / RTX 3050 4G / 8 Go /  512 Go SSD / Windows 11,"2 419,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fb0026nk / Ryzen 7 5800H / RTX 3050 4G / 8 Go /  512 Go SSD / Windows 11,"2 419,000 DT"
PC Portable MSI Thin GF63 12UCX 681XFR / i7-12650H / RTX 2050 4G / 20 Go,"2 429,000 DT"
PC Portable MSI Thin GF63 12UCX 681XFR / i7-12650H / RTX 2050 4G / 12 Go / Windows 11 Pro,"2 429,000 DT"
"Pc Portable HP ProBook 450 / i5-1335U / 20 Go / 256 Go SSD / Argent Avec Sacoche HP 15.6"" Offerte","2 434,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fb0035nk / Ryzen 5 5600H / RTX 3050 4G / 32 Go /  512 Go SSD / Windows 11,"2 435,000 DT"
PC PORTABLE LENOVO THINKPAD  I5-1335U / 8 Go / 512SSD  / AVEC SAC LENOVO OFFERT,"2 449,000 DT"
PC portable Lenovo LOQ 15IRH8 / Intel Core i5 12ème Gén / RTX 3050 6G / 8 Go / Gris Avec Souris RVB Lenovo LOQ M100,"2 449,000 DT"
Pc portable Dell Latitude 3440 / I5 13è Gén /  8G 256SSD,"2 449,000 DT"
PC Portable MSI Thin GF63 12UCX 681XFR / i7-12650H / RTX 2050 4G / 16 Go + Sac à Dos MSI G34 Offert,"2 459,000 DT"
"Pc Portable HP ProBook 450 / i5-1335U / 24 Go / 256 Go SSD / Argent Avec Sacoche HP 15.6"" Offerte","2 459,000 DT"
PC Portable MSI Thin GF63 12UCX 681XFR / i7-12650H / RTX 2050 4G / 8 Go / WINDOWS 11  + Sac à Dos MSI G34 Offert,"2 459,000 DT"
"PC PPORTABLE DELL LATITUDE 14"" / 5430 I5-1235U / 8G 256SSD / Windows 11 Pro","2 469,000 DT"
PC PORTABLE LENOVO THINKPAD  I5-1335U / 12 Go / 512SSD  / AVEC SAC LENOVO OFFERT,"2 469,000 DT"
PC PORTABLE ASUS TUF 507RF / Ryzen 7 6800H / RTX 2050 4G / 16 Go / Windows 11 / Noir,"2 469,000 DT"
"PC PPORTABLE DELL LATITUDE 14"" / 5430 I5-1235U / 16G 256SSD / Windows 11 Pro","2 469,000 DT"
PC Portable MSI Thin GF63 12UCX 681XFR / i7-12650H / RTX 2050 4G / 16 Go / WINDOWS 11Pro,"2 469,000 DT"
PC Portable MSI Thin GF63 12UCX 681XFR / i7-12650H / RTX 2050 4G / 20 Go + Sac à Dos MSI G34 Offert,"2 479,000 DT"
PC Portable MSI Thin GF63 12UCX 681XFR / i7-12650H / RTX 2050 4G / 12 Go / WINDOWS 11 + Sac à Dos MSI G34 Offert,"2 489,000 DT"
"PC PPORTABLE DELL LATITUDE 14"" / 5430 I5-1235U / 12G 256SSD / Windows 11 Pro","2 489,000 DT"
PC Portable HP ProBook 450 G10 / i5-1335U / 8 Go / 512 Go SSD,"2 489,000 DT"
PC Portable ASUS TUF Gaming A15 FA506NC / Ryzen 5 7535HS / RTX 3050 4G / 16 Go / Windows 11 / Noir,"2 489,000 DT"
PC Portable MSI Thin GF63 12UCX 681XFR / i7-12650H / RTX 2050 4G / 24 Go + Sac à Dos MSI G34 Offert,"2 499,000 DT"
Pc Portable Asus VivoBook 17 X1704VA / i7 13è Gén / 16 Go / Win11 / Silver,"2 499,000 DT"
Pc Portable Asus VivoBook 17 X1704VA / i7 13è Gén / 16 Go / Win11 / Bleu,"2 499,000 DT"
PC Portable MSI Thin GF63 12UCX 681XFR / i7-12650H / RTX 2050 4G / 8 Go + Sac à Dos MSI G34 Offert / Windows 11 Pro,"2 499,000 DT"
PC Portable ASUS TUF GAMING FX507ZCA / i5-12500H / RTX 3050 4G / 16 Go / Windows 11,"2 499,000 DT"
PC Portable HP15-fd0018nk / i7 13è Gén  / 8 Go / WIN11 / Bleu,"2 499,000 DT"
PC Portable HP15-FD0016NK / i7 13è Gén  / 8 Go / WIN11 / Silver,"2 499,000 DT"
PC PORTABLE ASUS TUF 507RF / Ryzen 7 6800H / RTX 2050 4G / 24 Go / Windows 11 / Noir,"2 505,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fb0024nk / Ryzen 7 5800H / RTX 3050 Ti 4G / 8 Go /  512 Go SSD / Windows 11,"2 509,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fb0025nk / Ryzen 7 5800H / RTX 3050 Ti 4G / 8 Go /  512 Go SSD / Windows 11,"2 509,000 DT"
PC PORTABLE LENOVO THINKPAD  I5-1335U / 16 Go / 512SSD  / AVEC SAC LENOVO OFFERT,"2 509,000 DT"
Pc Portable Asus VivoBook S15 M3502QA / Ryzen 7 5800H / 8 Go / Win11 / Noir,"2 509,000 DT"
PC Portable HP ProBook 450 G10 / i5-1335U / 12 Go / 512 Go SSD,"2 509,000 DT"
"Pc Portable HP ProBook 450 / i5-1335U / 32 Go / 256 Go SSD / Argent Avec Sacoche HP 15.6"" Offerte","2 514,000 DT"
PC Portable HP15-fd0018nk / i7 13è Gén  / 12 Go / WIN11 / Bleu,"2 519,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fb0025nk / Ryzen 7 5800H / RTX 3050 Ti 4G / 12 Go /  512 Go SSD / Windows 11,"2 529,000 DT"
Pc Portable HP ProBook 450 G9 / i5 12è Gén / 8 Go,"2 535,000 DT"
PC Portable ASUS TUF GAMING FX507ZCA / i5-12500H / RTX 3050 4G / 24 Go / Windows 11,"2 545,000 DT"
Pc Portable ASUS Vivobook 16X S3605ZF / i7-12700H / 40 Go / 512 Go / Windows 11 / Noir Avec Sac à DOS ASUS,"2 549,000 DT"
Pc Portable DELL VOSTRO 16 5630 / i5-1340P / 16 Go,"2 549,000 DT"
PC PORTABLE LENOVO THINKPAD  I5-1335U / 24 Go / 512SSD  / AVEC SAC LENOVO OFFERT,"2 549,000 DT"
PC Portable HP ProBook 450 G10 / i5-1335U / 16 Go / 512 Go SSD,"2 549,000 DT"
Pc Portable Asus VivoBook 17 X1704VA / i7 13è Gén / 24 Go / Win11 / Bleu,"2 555,000 DT"
Pc Portable Asus VivoBook 17 X1704VA / i7 13è Gén / 24 Go / Win11 / Silver,"2 555,000 DT"
Pc Portable HP ProBook 450 G9 / i5 12è Gén / 12 Go,"2 555,000 DT"
PC Portable MSI Thin GF63 12UCX 681XFR / i7-12650H / RTX 2050 4G / 32 Go + Sac à Dos MSI G34 Offert,"2 559,000 DT"
Pc portable Dell Gaming G15 5535 / Ryzen 5 7640HS / 8 Go / 512 Go SSD / RTX 3050 6G / Windows 11,"2 559,000 DT"
PC Portable HP15-fd0018nk / i7 13è Gén  / 16 Go / WIN11 / Bleu,"2 559,000 DT"
PC PORTABLE ASUS TUF 507RF / RYZEN 7 6800H / 32 GO / RTX 2050,"2 565,000 DT"
Pc Portable Lenovo ThinkPad E14 Gen 4 / i5-1235U / 8 Go + SACOCHE Lenovo T210 Offerte,"2 569,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fb0025nk / Ryzen 7 5800H / RTX 3050 Ti 4G / 16 Go /  512 Go SSD / Windows 11,"2 569,000 DT"
PC Portable ASUS TUF Gaming A15 FA506NC / Ryzen 5 7535HS / RTX 3050 4G / 24 Go / Windows 11 / Noir,"2 569,000 DT"
"PC PPORTABLE DELL LATITUDE 14"" / 5430 I5-1235U / 24G 256SSD / Windows 11 Pro","2 569,000 DT"
PC portable Lenovo LOQ 15IRH8 / Intel Core i5 12ème Gén / RTX 3050 6G / 16 Go / Gris Avec Souris RVB Lenovo LOQ M100,"2 579,000 DT"
Pc Portable Lenovo ThinkPad E14 Gen 4 / i5-1235U / 8 Go + SACOCHE Lenovo T210 + SOURIS Lenovo M120 Offerts,"2 589,000 DT"
PC Portable HP ProBook 450 G10 / i5-1335U / 24 Go / 512 Go SSD,"2 589,000 DT"
Pc Portable Lenovo ThinkPad E15 Gen 4 / i5-1235U / 8 Go Avec sac Lenovo T210,"2 589,000 DT"
Pc Portable HP ProBook 450 G9 / i5 12è Gén / 16 Go,"2 594,000 DT"
PC Portable HP15-fd0018nk / i7 13è Gén  / 24 Go / WIN11 / Bleu,"2 599,000 DT"
PC PORTABLE LENOVO LOQ 15IRX9 / I5-13450HX / RTX 3050 6G / 16 Go / 512 Go SSD /  / WINDOWS 11 / GRIS,"2 599,000 DT"
PC Portable ASUS TUF GAMING FX507ZCA / i5-12500H / RTX 3050 4G / 32 Go / Windows 11,"2 605,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fb0025nk / Ryzen 7 5800H / RTX 3050 Ti 4G / 24 Go /  512 Go SSD / Windows 11,"2 609,000 DT"
Pc Portable Dell Latitude 3420 / i7 11è Gén / 8 Go,"2 609,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fb0024nk / Ryzen 7 5800H / RTX 3050 Ti 4G / 24 Go /  512 Go SSD / Windows 11,"2 609,000 DT"
PC portable Lenovo LOQ 15IRH8 / Intel Core i5 12ème Gén / RTX 3050 6G / 24 Go / Gris Avec Souris RVB Lenovo LOQ M100,"2 609,000 DT"
Pc Portable Lenovo ThinkBook 16 G7 IML / Ultra 7 155H / 8 Go DDR5 / Gris Avec Sac à Dos Offert,"2 619,000 DT"
Pc portable Dell Gaming G15 5535 / Ryzen 5 7640HS / 16 Go / 512 Go SSD / RTX 3050 6G / Windows 11,"2 619,000 DT"
"PC PPORTABLE DELL LATITUDE 14"" / 5430 I5-1235U / 32G 256SSD / Windows 11 Pro","2 624,000 DT"
Pc Portable HP ProBook 450 G9 / i5 12è Gén / 24 Go,"2 634,000 DT"
Pc Portable Gamer Lenovo IdeaPad Gaming 3 15ARH7 / Ryzen 5 7535HS / RTX 4050 6G / 8 Go DDR5 / 512 Go SSD / Windows 11 / Gris,"2 639,000 DT"
PC portable Lenovo LOQ 15IRH8 / Intel Core i5 12ème Gén / RTX 3050 6G / 16 Go / Gris Avec Souris RVB Lenovo LOQ M100 / Windows 11 Pro,"2 639,000 DT"
Pc Portable Lenovo ThinkPad E14 Gen 4 / i5-1235U / 16 Go + SACOCHE Lenovo T210 + SOURIS Lenovo M120 Offerts,"2 649,000 DT"
PC Portable HP15-fd0018nk / i7 13è Gén  / 32 Go / WIN11 / Bleu,"2 655,000 DT"
PC Portable ASUS TUF Gaming A15 FA506NC / Ryzen 5 7535HS / RTX 3050 4G / 32 Go / Windows 11 / Noir,"2 659,000 DT"
PC Portable LENOVO THINKPAD E16 / i5-1335U 13e Gén / 8 Go,"2 659,000 DT"
PC portable Lenovo LOQ 15IRH8 / Intel Core i5 12ème Gén / RTX 3050 6G / 24 Go / Gris Avec Souris RVB Lenovo LOQ M100 / Windows 11 Pro,"2 669,000 DT"
Pc Portable ASUS Vivobook S 14 Flip TP3402VA / i5-13500H / 8 Go / Windows 11 / Silver,"2 669,000 DT"
PC portable Lenovo LOQ 15IRH8 / Intel Core i5 12ème Gén / RTX 3050 6G / 32 Go / Gris Avec Souris RVB Lenovo LOQ M100,"2 679,000 DT"
PC Portable LENOVO THINKPAD E16 / i5-1335U 13e Gén / 12 Go,"2 679,000 DT"
Pc portable Dell Gaming G15 5535 / Ryzen 5 7640HS / 8 Go / 1 To SSD / RTX 3050 6G / Windows 11,"2 689,000 DT"
PC Portable LENOVO THINKPAD E16 / i5-1335U 13e Gén / 8 Go 512GO / NOIR + Sacoche Lenovo,"2 689,000 DT"
Pc Portable ASUS Vivobook S 14 Flip TP3402VA / i5-13500H / 12 Go / Windows 11 / Silver,"2 689,000 DT"
Pc Portable Lenovo ThinkPad E14 Gen 4 / i5-1235U / 24 Go + SACOCHE Lenovo T210 + SOURIS Lenovo M120 Offerts,"2 689,000 DT"
PC Portable Lenovo Yoga mince 6 14IAP8 / i5-1240P / 8 Go / 512 Go SSD / Gris / Windows 11,"2 695,000 DT"
Pc Portable HP ProBook 450 G9 / i5 12è Gén / 32 Go,"2 695,000 DT"
Pc Portable Dell Latitude 5530 / i5-1235U / 8 Go / 512 Go SSD,"2 699,000 DT"
Pc Portable Lenovo ThinkPad E14 Gen 5 / i5-1335U / 8 Go + SACOCHE Lenovo T210 Offerte,"2 699,000 DT"
Pc Portable HP ProBook 450 G9 / i7 12è Gén / 8 Go / Silver,"2 699,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fa1003nk / i5-13500H / RTX 3050 6G / 16 Go DDR4 / 512 Go SSD / Windows 11 / Noir,"2 699,000 DT"
Pc portable MSI Gaming GF63 12UDX-214XFR / i5-12450H / RTX 3050 6G / 8 Go,"2 699,000 DT"
PC Portable LENOVO THINKPAD E16 / i5-1335U 13e Gén / 12 Go 512GO / NOIR + Sacoche Lenovo,"2 709,000 DT"
Pc Portable Dell Latitude 3540 / i5-1335U de 13e Gén / MX550 2G / 8 Go / 512 Go SSD,"2 709,000 DT"
PC Portable LENOVO THINKPAD E16 / i5-1335U 13e Gén / 16 Go,"2 719,000 DT"
Pc Portable Lenovo IdeaPad Flex 5 14ABR8 / Ryzen 7 7730U / 16 Go / 512 Go SSD / Windows 11 / Gris,"2 719,000 DT"
Pc portable Dell Gaming G15 5535 / Ryzen 5 7640HS / 24 Go / 512 Go SSD / RTX 3050 6G / Windows 11,"2 724,000 DT"
Pc Portable Gamer Lenovo IdeaPad Gaming 3 15ARH7 / Ryzen 5 7535HS / RTX 4050 6G /16 Go DDR5 / 512 Go SSD / Windows 11 / Gris,"2 729,000 DT"
Pc Portable ASUS Vivobook S 14 Flip TP3402VA / i5-13500H / 16 Go / Windows 11 / Silver,"2 729,000 DT"
PC portable Lenovo Yoga mince 6 14IAP8 / i5-1240P / 8 Go / Gris,"2 729,000 DT"
Pc portable MSI Gaming GF 63 12UDX-214XFR / i5-12450H / RTX 3050 6G / 12 Go,"2 729,000 DT"
PC PORTABLE LENOVO LOQ 15IRX9 / I5-13450HX / RTX 3050 6G / 24 Go / 512 Go SSD /  / WINDOWS 11 / GRIS,"2 739,000 DT"
PC portable Lenovo LOQ 15IRH8 / Intel Core i5 12ème Gén / RTX 3050 6G / 32 Go / Windows 11 Pro / Gris Avec Souris RVB Lenovo LOQ M100,"2 739,000 DT"
PC PORTABLE HP X360 Convertible 15-ER1002NK / I7 12è Gén / 8 Go / Windows 11 / Silver,"2 745,000 DT"
PC Portable LENOVO THINKPAD E16 / i5-1335U 13e Gén / 16 Go 512GO / NOIR + Sacoche Lenovo,"2 749,000 DT"
Pc portable MSI Gaming GF 63 12UDX-214XFR / i5-12450H / RTX 3050 / 16 Go,"2 759,000 DT"
Pc portable MSI Gaming GF63 12UDX-214XFR / i5-12450H / RTX 3050 6G / 8 Go / Windows 11 Pro,"2 759,000 DT"
Pc Portable Dell Latitude 3540 / i7 13é Gén / 8 Go,"2 759,000 DT"
PC Portable LENOVO THINKPAD E16 / i5-1335U 13e Gén / 24 Go,"2 759,000 DT"
Pc Portable ASUS Vivobook S 14 Flip TP3402VA / i5-13500H / 24 Go / Windows 11 / Silver,"2 769,000 DT"
Pc portable Dell Gaming G15 5535 / Ryzen 5 7640HS / 32 Go / 512 Go SSD / RTX 3050 6G / Windows 11,"2 779,000 DT"
PC PORTABLE LENOVO LOQ 15IRX9 / I5-13450HX / RTX 3050 6G / 32 Go / 512 Go SSD /  / WINDOWS 11 / GRIS,"2 779,000 DT"
PC Portable LENOVO THINKPAD E16 / i5-1335U 13e Gén / 24 Go 512GO / NOIR + Sacoche Lenovo,"2 789,000 DT"
Pc Portable Dell Latitude 3540 / i7 13é Gén / 12 Go,"2 789,000 DT"
PC Portable HP x360 14-EK1006NK Tactile / i7-1355U / 16 Go,"2 799,000 DT"
Pc Portable Dell Latitude 5430 / i5 12è Gén / 8 Go / 512 Go SSD,"2 799,000 DT"
"Pc portable Dell Latitude 5440 / I5 13è Gén / 8 Go 512SSD 14"" FHD","2 799,000 DT"
Pc portable MSI Gaming GF 63 12UDX-214XFR / i5-12450H / RTX 3050 6G / 24 Go,"2 815,000 DT"
Pc Portable HP ProBook 450 G9 / i5 12è Gén / 8 Go / Silver / Windows 11,"2 819,000 DT"
PC Portable Gamer Lenovo IdeaPad Gaming 3 15ARH7 / Ryzen 5 7535HS / RTX 4050 6G 24 Go DDR5 / 512 Go SSD / Windows 11 / Gris,"2 819,000 DT"
Pc portable Dell Gaming G15 5535 / Ryzen 5 7640HS / 16 Go / 1 To SSD / RTX 3050 6G / Windows 11,"2 829,000 DT"
Pc Portable Dell Latitude 3540 / i7 13é Gén / 16 Go,"2 829,000 DT"
Pc portable Dell Latitude 5540 / I5 13è Gén / 8 Go,"2 839,000 DT"
Pc Portable Lenovo ThinkPad E14 Gen 4 / i5-1235U / 40 Go + SACOCHE Lenovo T210 + SOURIS Lenovo M120 Offerts,"2 839,000 DT"
Pc Portable HP EliteBook 850 G8 / i5-1135G7 11è Gén / 8 Go / 256 Go SSD,"2 865,000 DT"
PC Portable HP Pavilion x360 2-in-1 Laptop 14-ek0000nk Tactile / i7-1255U / 16 Go / 512 Go SSD / WIN11 / Silver,"2 865,000 DT"
Pc portable Dell Latitude 5540 / I5 13è Gén / 8 Go,"2 869,000 DT"
Pc portable MSI Gaming GF 63 12UDX-214XFR / i5-12450H / RTX 3050 6G / 32 Go,"2 869,000 DT"
PC Portable ASUS TUF GAMING FX507ZCA / i7-12700H / RTX 3050 4G / 16 Go / Windows 11,"2 879,000 DT"
"PC PORTABLE LENOVO 15.6"" FHD THINKPAD L15 G3 / I5-1235U / 8G / 512G","2 889,000 DT"
PC Portable Lenovo Yoga Slim 7 Pro 14ACH5 / Ryzen 5 5600H / 16 Go / Gris + 100 DT  Bon D'achat,"2 889,000 DT"
Pc portable Dell Latitude 5540 / I5 13è Gén / 12 Go,"2 889,000 DT"
PC Portable MSI CYBORG 15A12VE / i5-12450H / RTX 4050 6G / 8 Go,"2 899,000 DT"
PC PORTABLE HP VICTUS15-FA1002NK I / i5-13500H / RTX 4050 6G / 16 Go DDR4 / 512 Go SSD / Windows 11 / Noir,"2 899,000 DT"
Pc portable MSI Gaming GF 63 12UDX-213XFR / i7 12è Gén / RTX 3050 6G / 8 Go,"2 899,000 DT"
"PC PORTABLE HP ENVYX360 15-FE0002NK / I5-1335U / 8G / 512G / IRISXe / 15.6"" / SILVER","2 899,000 DT"
Pc Portable Dell Latitude 3430 / i7 12è Gén / 8 Go,"2 899,000 DT"
PC Portable Gamer Lenovo IdeaPad Gaming 3 15ARH7 / Ryzen 5 7535HS / RTX 4050 6G 32 Go DDR5 / 512 Go SSD / Windows 11 / Gris,"2 919,000 DT"
Pc portable MSI Gaming GF 63 12UDX-214XFR / i5-12450H / RTX 3050 6G / 20 Go / Windows 11,"2 925,000 DT"
Pc portable Dell Latitude 5540 / I5 13è Gén / 16 Go,"2 928,000 DT"
Pc portable MSI Gaming GF 63 12UDX-214XFR / i5-12450H / RTX 3050 6G / 32 Go / Windows 11,"2 929,000 DT"
PC PORTABLE THINKPAD E16 I7-13700H / 16G 512SSD + AVEC SACOCHE OFFERT,"2 939,000 DT"
Pc Portable Dell Latitude 5520 / i5 11è Gén / 8 Go / 256 Go SSD,"2 939,000 DT"
PC Portable ASUS TUF GAMING FX507ZCA / i7-12700H / RTX 3050 4G / 24 Go / Windows 11,"2 939,000 DT"
PC Portable ASUS TUF GAMING FX507ZCA / i7-12700H / RTX 3050 4G / 24 Go / Windows 11,"2 939,000 DT"
Pc portable Dell Latitude 5540 / I5 13è Gén / 20 Go,"2 945,000 DT"
PC Portable MSI CYBORG 15A12VE / i5-12450H / RTX 4050 6G / 8 Go / Windows 11 Pro,"2 959,000 DT"
Pc portable Dell Latitude 5440 / I5 13è Gén / 8 Go,"2 959,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fa1014nk / i7-13700H / RTX 3050 6G / 8 Go /  512 Go SSD / Windows 11,"2 959,000 DT"
PC Portable MSI CYBORG 15A12VE / i5-12450H / RTX 4050 6G / 16 Go,"2 959,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fa1009nk / i7-13700H / RTX 3050 6G / 8 Go /  512 Go SSD / Windows 11,"2 959,000 DT"
Pc portable MSI Gaming GF 63 12UDX-213XFR / i7 12è Gén / RTX 3050  6G / 16 Go,"2 959,000 DT"
Pc portable Dell Latitude 5440 / I5 13è Gén / 8 Go,"2 979,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fa1009nk / i7-13700H / RTX 3050 6G / 12 Go /  512 Go SSD / Windows 11,"2 979,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fa1014nk / i7-13700H / RTX 3050 6G / 12 Go /  512 Go SSD / Windows 11,"2 979,000 DT"
PC Portable ASUS TUF GAMING FX507ZCA / i7-12700H / RTX 3050 4G / 32 Go / Windows 11,"2 979,000 DT"
PC portable MSI Gaming GF 63 12UDX-213XFR / i7 12è Gén / RTX 3050 6G / 24 Go,"2 995,000 DT"
Pc Portable HP ProBook 450 G9 / i7 12è Gén / 8 Go,"2 999,000 DT"
Pc portable MSI Gaming KATANA 15 / i5-12450H / RTX 3050 6G / 8 Go,"2 999,000 DT"
PC portable Lenovo LOQ 15APH8 / Ryzen 7 7840HS / RTX 3050 6G / 16 Go / Gris Avec Souris RVB Lenovo LOQ M100,"2 999,000 DT"
"Pc portable Dell Latitude 5440 / I5 13è Gén / 32 Go 512SSD 14"" FHD","2 999,000 DT"
Pc Portable Dell Latitude 3420 / i7 11è Gén / 8 Go,"2 999,000 DT"
Pc portable ExpertBook B5 Flip B5402F / i7-1360P / 16 Go DDR5 / 512 Go SSD / Noir,"2 999,000 DT"
Pc portable MSI Prestige 15 A12SC / i7 12é Gen / GTX 1650 / 8 Go,"2 999,000 DT"
Pc Portable Dell Latitude 5420 / i5 11è Gén / 8 Go / 512 Go SSD,"2 999,000 DT"
Pc portable Dell Latitude 5540 / I5 13è Gén / 8 Go,"2 999,000 DT"
PC Portable Lenovo Ideapad Flex 5 14IAU7 / i7 12è Gén / 8 Go / Bleu,"3 015,000 DT"
Pc Portable Lenovo ThinkPad E15 Gen 4 / i7-1255U / 8 Go Avec sac Lenovo T210,"3 019,000 DT"
Pc portable MSI Gaming GF 63 12UDX-213XFR / i7 12è Gén / RTX 3050 6G / 16 Go / Windows 11 Pro,"3 019,000 DT"
Pc Portable Lenovo ThinkPad E14 Gen 4 / i7-1255U / 8 Go + SACOCHE Lenovo T210 Offerte,"3 019,000 DT"
Pc Portable HP ProBook 450 G9 / i7 12è Gén / 12 Go,"3 019,000 DT"
PC Portable MSI CYBORG 15A12VE / i5-12450H / RTX 4050 6G / 16 Go / Windows 11 Pro,"3 019,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fa1014nk / i7-13700H / RTX 3050 6G / 16 Go /  512 Go SSD / Windows 11,"3 019,000 DT"
Pc Portable HP ProBook 450 G9 / i7 12è Gén / 8 Go / Silver / Windows 11,"3 029,000 DT"
PC portable MSI Gaming GF 63 12UDX-213XFR / i7 12è Gén / RTX 3050 6G / 32 Go,"3 029,000 DT"
Pc portable Dell Latitude 5540 / I5 13è Gén / 32 Go,"3 029,000 DT"
Pc portable MSI Gaming KATANA 17 B12UCXK-660FR / i7-12650H / RTX 2050 4G / 16 Go,"3 035,000 DT"
Pc portable Dell Latitude 5440 / I5 13è Gén / 8 Go,"3 039,000 DT"
Pc portable MSI Gaming KATANA 15 B12UDXK-644XFR / i5-12450H / RTX 3050 6G / 12 Go,"3 039,000 DT"
Pc Portable Lenovo ThinkPad E14 Gen 4 / i7-1255U / 8 Go + SACOCHE Lenovo T210 + SOURIS LENOVO M120 OFFERTS,"3 049,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fa1014nk / i7-13700H / RTX 3050 6G / 24 Go /  512 Go SSD / Windows 11,"3 059,000 DT"
Pc Portable HP ProBook 450 G9 / i7 12è Gén / 16 Go,"3 059,000 DT"
Pc Portable DELL VOSTRO 5630 / i7-1360P / 16 Go,"3 059,000 DT"
Pc Portable ASUS Vivobook S 14 Flip TP3402VA / i7-13700H / 8 Go / Windows 11 / Silver,"3 059,000 DT"
Pc portable Dell Latitude 5540 / I5 13è Gén /16 Go,"3 059,000 DT"
PC Portable MSI CYBORG 15A12VE / i5-12450H / RTX 4050 6G / 24 Go,"3 069,000 DT"
PC Portable HP Spectre x360 Convertible 14-ef0003nk Tactile / i5-1235U / 16 Go,"3 069,000 DT"
Pc Portable HP EliteBook 860 G9 / i5-1235U 12e Gén / 8 Go / 256 Go SSD,"3 085,000 DT"
Pc portable MSI Gaming GF 63 12UDX-213XFR / i7 12è Gén / RTX 3050 6G / 32 Go / Windows 11 Pro,"3 089,000 DT"
Pc Portable Lenovo ThinkPad E14 Gen 5 / I7-1355U / 8 Go + SACOCHE Lenovo T210 Offerte,"3 089,000 DT"
Pc Portable ASUS Vivobook S 14 Flip TP3402VA / i7-13700H / 12 Go / Windows 11 / Silver,"3 095,000 DT"
Pc portable MSI Gaming GF63 12VF-414XFR / I5-12450H / RTX 4060 8G / 16 Go Avec Pack Gaming MSI VIGOR GK30 COMBO Offert,"3 099,000 DT"
Pc Portable Gamer Lenovo LOQ 15IRX9 / i7-13650HX / RTX 3050 6G / 16 Go / Gris +150DT Bon de réduction,"3 099,000 DT"
Pc Portable Dell Latitude 7420 / i5 11è Gén / 16 Go / 512 Go SSD,"3 099,000 DT"
Pc Portable Dell Latitude 7320 / i5-1145G7 / 16 Go,"3 099,000 DT"
PC Portable MSI CYBORG 15 A12VE 462XFR / i7-12650H / RTX 4050 6G / 8 Go,"3 099,000 DT"
PC Portable HP ProBook 450 G9 / i7 12è Gén / 24 Go,"3 099,000 DT"
Pc portable MSI Gaming KATANA 15 B12VEK-641XFR / i5-12450H / RTX 4050 6G / 8 Go,"3 099,000 DT"
Pc portable MSI Gaming KATANA 17 B12UDXK-421XFR / i5-12450H / RTX 3050 6G / 8 Go,"3 099,000 DT"
Pc Portable Lenovo ThinkPad E14 Gen 4 / i7-1255U / 16 Go + SACOCHE Lenovo T210 + SOURIS LENOVO M120 OFFERTS,"3 109,000 DT"
Pc Portable Dell Latitude 3520 / i7 11è Gén / 8 Go,"3 119,000 DT"
"PC PORTABLE HP 17.3"" FHD PROBOOK 470 G10 / I7-1335U / 8GB 512GB / MX5502GDED / Silver","3 119,000 DT"
Pc portable MSI Gaming KATANA 17 B12UDXK-421XFR / i5-12450H / RTX 3050 6G / 12 Go,"3 119,000 DT"
PC Portable Dell Latitude 5520 Tactile / i5 11è Gén / 16 Go / 512 Go SSD,"3 125,000 DT"
Pc Portable ASUS Vivobook S 14 Flip TP3402VA / i7-13700H / 16 Go / Windows 11 / Silver,"3 129,000 DT"
